family,case,axis,axis_value,seed,variant,origin,outcome_px,window_start,window_end,track_path
drop,006_S02_V3-01_drop__m1,e,0.739495,918273,removed,dense_addition,41.661710994568296,11,15,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/006_S02_V3-01_drop__m1/pd66_006_S02_V3-01_drop__m1__e0.739495__s918273__removed_diverse4.json
drop,006_S02_V3-01_drop__m1,e,0.771883,918273,removed,dense_addition,41.67792609310794,11,15,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/006_S02_V3-01_drop__m1/pd66_006_S02_V3-01_drop__m1__e0.771883__s918273__removed_diverse4.json
drop,006_S02_V3-01_drop__m1,e,0.804272,918273,removed,dense_addition,41.932653240391176,11,15,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/006_S02_V3-01_drop__m1/pd66_006_S02_V3-01_drop__m1__e0.804272__s918273__removed_diverse4.json
drop,006_S02_V3-01_drop__m1,e,0.864666,918273,removed,dense_addition,41.67643784971028,11,15,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/006_S02_V3-01_drop__m1/pd66_006_S02_V3-01_drop__m1__e0.864666__s918273__removed_diverse4.json
drop,006_S02_V3-01_drop__m1,e,0.892672,918273,removed,dense_addition,41.630311702899746,11,15,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/006_S02_V3-01_drop__m1/pd66_006_S02_V3-01_drop__m1__e0.892672__s918273__removed_diverse4.json
drop,006_S02_V3-01_drop__m1,e,0.920677,918273,removed,dense_addition,41.66319169642014,11,15,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/006_S02_V3-01_drop__m1/pd66_006_S02_V3-01_drop__m1__e0.920677__s918273__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.223606795,42,original,existing_anchor,0.0,35,35,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL0__s42.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.474341661,42,original,existing_anchor,216.89971939465525,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL1__s42.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.632455528,42,original,existing_anchor,219.50873375127796,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__CENTER__s42.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.758287549,42,original,existing_anchor,214.96269966716508,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL3__s42.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.866025388,42,original,existing_anchor,240.3725427935767,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL4__s42.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.286291,42,original,dense_addition,0.0,35,35,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.286291__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.348974,42,original,dense_addition,215.10895754575822,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.348974__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.411658,42,original,dense_addition,213.52407489222404,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.411658__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.513870,42,original,dense_addition,217.57819312860173,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.513870__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.553399,42,original,dense_addition,217.5419146918268,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.553399__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.592927,42,original,dense_addition,218.94108066958077,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.592927__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.663914,42,original,dense_addition,219.602852595661,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.663914__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.695372,42,original,dense_addition,219.44544102414747,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.695372__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.726830,42,original,dense_addition,219.61055358394478,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.726830__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.785222,42,original,dense_addition,218.4378611582082,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.785222__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.812156,42,original,dense_addition,240.04356447011475,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.812156__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.839091,42,original,dense_addition,239.72168759461772,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.839091__s42__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.223606795,42,removed,existing_anchor,14.803862327946433,19,19,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL0__s42__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.474341661,42,removed,existing_anchor,14.79063491898188,19,19,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL1__s42__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.632455528,42,removed,existing_anchor,14.725984371946993,19,19,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__CENTER__s42__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.758287549,42,removed,existing_anchor,14.828686979869246,19,19,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL3__s42__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.866025388,42,removed,existing_anchor,14.925264751374243,19,19,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL4__s42__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.286291,42,removed,dense_addition,14.827909246666934,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.286291__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.348974,42,removed,dense_addition,14.788671443533758,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.348974__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.411658,42,removed,dense_addition,14.862034048761643,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.411658__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.513870,42,removed,dense_addition,14.783700198948793,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.513870__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.553399,42,removed,dense_addition,14.83274157277998,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.553399__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.592927,42,removed,dense_addition,14.78995192695777,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.592927__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.663914,42,removed,dense_addition,14.733166502470112,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.663914__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.695372,42,removed,dense_addition,14.841676611234561,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.695372__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.726830,42,removed,dense_addition,14.909324572654157,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.726830__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.785222,42,removed,dense_addition,14.721218504121055,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.785222__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.812156,42,removed,dense_addition,14.80639887311537,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.812156__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.839091,42,removed,dense_addition,14.479028561051962,19,19,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.839091__s42__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.223606795,3407,original,existing_anchor,79.73342720354538,19,19,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL0__s3407.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.474341661,3407,original,existing_anchor,202.06168335117658,18,18,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL1__s3407.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.632455528,3407,original,existing_anchor,226.03751867259527,18,18,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__CENTER__s3407.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.758287549,3407,original,existing_anchor,182.49066015483385,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL3__s3407.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.866025388,3407,original,existing_anchor,190.0774428683485,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL4__s3407.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.286291,3407,original,dense_addition,99.17274690220518,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.286291__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.348974,3407,original,dense_addition,137.24641065550884,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.348974__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.411658,3407,original,dense_addition,199.9852876426832,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.411658__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.513870,3407,original,dense_addition,209.57010860220825,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.513870__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.553399,3407,original,dense_addition,211.85258350893463,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.553399__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.592927,3407,original,dense_addition,213.78981484164348,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.592927__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.663914,3407,original,dense_addition,227.14036908586408,18,18,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.663914__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.695372,3407,original,dense_addition,183.62979519827522,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.695372__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.726830,3407,original,dense_addition,181.73933702662643,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.726830__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.785222,3407,original,dense_addition,179.9766166226757,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.785222__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.812156,3407,original,dense_addition,180.0988201685223,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.812156__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.839091,3407,original,dense_addition,179.95086837525574,17,17,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.839091__s3407__original_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.223606795,3407,removed,existing_anchor,39.41079424677403,14,14,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL0__s3407__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.474341661,3407,removed,existing_anchor,39.3075262722906,14,14,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL1__s3407__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.632455528,3407,removed,existing_anchor,39.39784016966783,14,14,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__CENTER__s3407__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.758287549,3407,removed,existing_anchor,39.30649532014044,14,14,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL3__s3407__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.866025388,3407,removed,existing_anchor,39.282283506642216,14,14,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL4__s3407__e_message_removed_exhaustive.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.286291,3407,removed,dense_addition,38.8772795576555,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.286291__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.348974,3407,removed,dense_addition,39.34331965225252,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.348974__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.411658,3407,removed,dense_addition,39.27580238343057,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.411658__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.513870,3407,removed,dense_addition,39.349647834977105,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.513870__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.553399,3407,removed,dense_addition,39.25344274367731,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.553399__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.592927,3407,removed,dense_addition,39.281683657243065,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.592927__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.663914,3407,removed,dense_addition,39.358026893324535,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.663914__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.695372,3407,removed,dense_addition,39.28468675527034,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.695372__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.726830,3407,removed,dense_addition,37.27316906514366,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.726830__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.785222,3407,removed,dense_addition,39.521335326196095,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.785222__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.812156,3407,removed,dense_addition,39.46193359107568,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.812156__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.839091,3407,removed,dense_addition,39.4797889964407,14,14,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__e0.839091__s3407__removed_diverse4.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.223606795,918273,original,existing_anchor,5.680859610757125,33,33,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL0__s918273.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.474341661,918273,original,existing_anchor,260.8564382180038,18,18,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL1__s918273.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.632455528,918273,original,existing_anchor,216.00139355789676,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__CENTER__s918273.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.758287549,918273,original,existing_anchor,218.1337129976905,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL3__s918273.json
ballwall,014_S03_V5-E3-10_ballwall__m1__l2_e1,e,0.866025388,918273,original,existing_anchor,241.14063479156056,17,17,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/014_S03_V5-E3-10_ballwall__m1__l2_e1/pd66_014_S03_V5-E3-10_ballwall__m1__l2_e1__eL4__s918273.json
